especie,data_medicao,uso_da_terra,poca,poca_orig,etiqueta,metodo_coleta,data_coleta,survey,estagio,comprimento_do_corpo,comprimento_total,cauda_danificada,massa,malformacao
P_nattereri,10/9/2015,cana,CC34,CC-34,CC-34-2,cano,16/12/2010,1,29,8,19.17,nao,101.4,nao
P_nattereri,10/9/2015,cana,CC34,CC-34,CC-34-2,cano,16/12/2010,1,33,11.6,27.33,nao,252,nao
P_nattereri,10/9/2015,cana,CC34,CC-34,CC-34-2,cano,16/12/2010,1,30,9,20.08,nao,119.2,nao
P_nattereri,10/9/2015,cana,CC34,CC-34,CC-34-2,cano,16/12/2010,1,30,8.8,20.85,nao,118.4,nao
P_nattereri,10/9/2015,cana,CC34,CC-34,CC-34-2,cano,16/12/2010,1,30,8,19.74,nao,84.5,nao
P_nattereri,10/9/2015,cana,CC34,CC-34,CC-34-2,cano,16/12/2010,1,27,7.4,17.23,nao,61,nao
P_nattereri,10/9/2015,cana,CC34,CC-34,CC-34-2,cano,16/12/2010,1,30,8.4,20.05,nao,108.8,nao
P_nattereri,10/9/2015,cana,CC34,CC-34,CC-34-2,cano,16/12/2010,1,29,7.4,16.41,nao,63.4,nao
P_nattereri,10/9/2015,cana,CC34,CC-34,CC-34-2,cano,16/12/2010,1,25,3.5,8.58,nao,7.5,nao
P_nattereri,10/9/2015,cana,CC34,CC-34,CC-34-2,cano,16/12/2010,1,25,4,6.21,nao,6.5,nao
P_nattereri,10/9/2015,cana,CC34,CC-34,CC-34-2,cano,16/12/2010,1,25,4.4,10.21,nao,14.9,nao
P_nattereri,11/9/2015,cana,CC38,CC-38,CC-38-1,cano,13/12/2010,1,41,13.6,35.77,nao,538,nao
P_nattereri,11/9/2015,cana,CC38,CC-38,CC-38-1,cano,13/12/2010,1,40,15,37.48,nao,586.9,nao
P_nattereri,11/9/2015,cana,CC38,CC-38,CC-38-1,cano,13/12/2010,1,41,14.6,36.98,nao,629.5,nao
P_nattereri,11/9/2015,cana,CC38,CC-38,CC-38-1,cano,13/12/2010,1,41,14,37.84,nao,550.4,nao
P_nattereri,11/9/2015,cana,CC38,CC-38,CC-38-1,cano,13/12/2010,1,42,13.6,35.31,nao,490,nao
P_nattereri,11/9/2015,cana,CC38,CC-38,CC-38-1,cano,13/12/2010,1,39,13.6,34.69,nao,482.5,nao
P_nattereri,11/9/2015,cana,CC38,CC-38,CC-38-1,cano,13/12/2010,1,41,14,35.47,nao,576,nao
P_nattereri,11/9/2015,cana,CC38,CC-38,CC-38-1,cano,13/12/2010,1,34,10,24.51,nao,187.7,nao
P_nattereri,11/9/2015,cana,CC38,CC-38,CC-38-1,cano,13/12/2010,1,35,11.2,26.68,nao,248.9,nao
P_nattereri,11/9/2015,cana,CC38,CC-38,CC-38-1,cano,13/12/2010,1,34,10,25.14,nao,227.7,nao
P_nattereri,11/9/2015,cana,CC38,CC-38,CC-38-1,cano,13/12/2010,1,35,11.2,27.94,nao,311.3,nao
P_nattereri,11/9/2015,cana,CC38,CC-38,CC-38-1,cano,13/12/2010,1,26,5,11.96,nao,22.2,nao
P_nattereri,11/9/2015,cana,CC38,CC-38,CC-38-1,cano,13/12/2010,1,25,4,11.17,nao,19.3,nao
P_nattereri,11/9/2015,cana,CC38,CC-38,CC-38-1,cano,13/12/2010,1,26,5,11.51,nao,18.4,nao
P_nattereri,11/9/2015,cana,CC38,CC-38,CC-38-1,cano,13/12/2010,1,25,4.8,11.47,nao,18.2,nao
P_nattereri,11/9/2015,cana,CC38,CC-38,CC-38-1,cano,13/12/2010,1,25,5,11.09,nao,18.9,nao
P_nattereri,11/9/2015,cana,CC38,CC-38,CC-38-1,cano,13/12/2010,1,25,5,11.41,nao,18.2,nao
P_nattereri,11/9/2015,cana,CC38,CC-38,CC-38-1,cano,13/12/2010,1,25,4.8,11.61,nao,19.2,nao
P_nattereri,11/9/2015,cana,CC38,CC-38,CC-38-1,cano,13/12/2010,1,26,5.4,12.07,nao,24.9,nao
P_nattereri,11/9/2015,cana,CC38,CC-38,CC-38-1,cano,13/12/2010,1,26,5,11.44,nao,19.9,nao
P_nattereri,11/9/2015,cana,CC38,CC-38,CC-38-1,cano,13/12/2010,1,25,4.8,10.9,nao,17.5,nao
P_nattereri,11/9/2015,cana,CC38,CC-38,CC-38-1,cano,13/12/2010,1,26,5,16.07,nao,59.2,nao
P_nattereri,11/9/2015,cana,CC38,CC-38,CC-38-1,cano,13/12/2010,1,25,5,11.38,nao,18.3,nao
P_nattereri,11/9/2015,cana,CC38,CC-38,CC-38-1,cano,13/12/2010,1,26,6.4,14.52,nao,43.2,nao
P_nattereri,11/9/2015,cana,CC38,CC-38,CC-38-1,cano,13/12/2010,1,25,5.2,10.66,nao,18.7,nao
P_nattereri,11/9/2015,cana,CC38,CC-38,CC-38-1,cano,13/12/2010,1,26,5.4,12.71,nao,23.3,nao
P_nattereri,11/9/2015,cana,CC38,CC-38,CC-38-1,cano,13/12/2010,1,26,5,12.22,nao,26,nao
P_nattereri,11/9/2015,cana,CC38,CC-38,CC-38-1,cano,13/12/2010,1,25,4.8,10.45,nao,19.3,nao
P_nattereri,11/9/2015,cana,CC38,CC-38,CC-38-1,cano,13/12/2010,1,25,5.2,12.1,nao,23.1,nao
P_nattereri,11/9/2015,cana,CC38,CC-38,CC-38-1,cano,13/12/2010,1,25,4.8,10.8,nao,17.3,nao
P_nattereri,11/9/2015,cana,CC38,CC-38,CC-38-1,cano,13/12/2010,1,25,5,11.48,nao,19,nao
P_nattereri,11/9/2015,cana,CC38,CC-38,CC-38-1,cano,13/12/2010,1,26,5,10.39,nao,17.8,nao
P_nattereri,11/9/2015,cana,CC38,CC-38,CC-38-1,cano,13/12/2010,1,25,5.2,12.17,nao,23,nao
P_nattereri,11/9/2015,cana,CC38,CC-38,CC-38-1,cano,13/12/2010,1,25,4.8,10.95,nao,17,nao
P_nattereri,11/9/2015,cana,CC38,CC-38,CC-38-1,cano,13/12/2010,1,25,4.8,11.02,nao,20.9,nao
P_nattereri,11/9/2015,cana,CC38,CC-38,CC-38-1,cano,13/12/2010,1,26,6.2,14.26,nao,40.8,nao
P_nattereri,11/9/2015,cana,CC38,CC-38,CC-38-1,cano,13/12/2010,1,25,4.8,10.74,nao,13.6,nao
P_nattereri,11/9/2015,cana,CC38,CC-38,CC-38-1,cano,13/12/2010,1,25,4.6,11.69,nao,18.5,nao
P_nattereri,11/9/2015,cana,CC38,CC-38,CC-38-1,cano,13/12/2010,1,25,4.8,11.17,nao,11.9,nao
P_nattereri,13/09/2015,cana,CC22,CC-22,CC-22-1,cano,19/02/2011,2,36,16,41.26,nao,766.3,nao
P_nattereri,13/09/2015,cana,CC22,CC-22,CC-22-1,cano,19/02/2011,2,41,15.4,42.13,nao,851.4,nao
P_nattereri,13/09/2015,cana,CC22,CC-22,CC-22-1,cano,19/02/2011,2,40,17.4,44.87,nao,1071.6,nao
P_nattereri,13/09/2015,cana,CC22,CC-22,CC-22-1,cano,19/02/2011,2,40,16.8,43.64,nao,1100.2,nao
P_nattereri,13/09/2015,cana,CC22,CC-22,CC-22-1,cano,19/02/2011,2,37,17.2,45.58,nao,1084.5,nao
P_nattereri,13/09/2015,cana,CC22,CC-22,CC-22-1,cano,19/02/2011,2,34,14.4,36.4,nao,601.1,nao
P_nattereri,13/09/2015,cana,CC22,CC-22,CC-22-1,cano,19/02/2011,2,43,15,35.2,nao,802.7,nao
P_nattereri,13/09/2015,cana,CC22,CC-22,CC-22-1,cano,19/02/2011,2,42,14.8,33.87,nao,720.5,nao
P_nattereri,13/09/2015,cana,CC22,CC-22,CC-22-1,cano,19/02/2011,2,33,12.8,33.68,nao,422.1,nao
P_nattereri,13/09/2015,cana,CC22,CC-22,CC-22-1,cano,19/02/2011,2,38,15.6,40.09,nao,909,nao
P_nattereri,13/09/2015,cana,CC22,CC-22,CC-22-1,cano,19/02/2011,2,40,16.8,43.45,nao,1024.7,nao
P_nattereri,13/09/2015,cana,CC22,CC-22,CC-22-1,cano,19/02/2011,2,41,16.4,43.92,nao,981.9,nao
P_nattereri,13/09/2015,cana,CC22,CC-22,CC-22-1,cano,19/02/2011,2,36,15,40.03,nao,725.2,nao
P_nattereri,13/09/2015,cana,CC22,CC-22,CC-22-1,cano,19/02/2011,2,39,16.4,43.23,nao,963.8,nao
P_nattereri,13/09/2015,cana,CC22,CC-22,CC-22-1,cano,19/02/2011,2,36,14.6,40.07,nao,612.8,nao
P_nattereri,13/09/2015,cana,CC22,CC-22,CC-22-1,cano,19/02/2011,2,35,14,36.46,nao,524.8,nao
P_nattereri,13/09/2015,cana,CC22,CC-22,CC-22-1,cano,19/02/2011,2,42,15.2,38.28,nao,868,nao
P_nattereri,13/09/2015,cana,CC22,CC-22,CC-22-1,cano,19/02/2011,2,36,15.4,38.84,nao,692.6,nao
P_nattereri,13/09/2015,cana,CC22,CC-22,CC-22-1,cano,19/02/2011,2,41,16,42.25,nao,924,nao
P_nattereri,13/09/2015,cana,CC22,CC-22,CC-22-1,cano,19/02/2011,2,39,16.4,44.41,nao,1007.5,nao
P_nattereri,13/09/2015,cana,CC22,CC-22,CC-22-1,cano,19/02/2011,2,36,16.4,43.29,nao,868.9,nao
P_nattereri,13/09/2015,cana,CC22,CC-22,CC-22-1,cano,19/02/2011,2,40,16.2,42.6,nao,1048.6,nao
P_nattereri,13/09/2015,cana,CC22,CC-22,CC-22-1,cano,19/02/2011,2,35,13.8,36.46,nao,552.5,nao
P_nattereri,13/09/2015,cana,CC22,CC-22,CC-22-1,cano,19/02/2011,2,35,15,40.79,nao,757.3,nao
P_nattereri,13/09/2015,cana,CC22,CC-22,CC-22-1,cano,19/02/2011,2,41,16.4,42.71,nao,1061.4,nao
P_nattereri,13/09/2015,cana,CC22,CC-22,CC-22-1,cano,19/02/2011,2,41,15.8,41.07,nao,971.7,nao
P_nattereri,13/09/2015,cana,CC22,CC-22,CC-22-1,cano,19/02/2011,2,38,17,46.47,nao,1118.3,sim
P_nattereri,13/09/2015,cana,CC22,CC-22,CC-22-1,cano,19/02/2011,2,39,16,41.14,nao,871.8,sim
P_nattereri,13/09/2015,cana,CC22,CC-22,CC-22-1,cano,19/02/2011,2,40,16.8,43.61,nao,1027.8,sim
P_nattereri,13/09/2015,cana,CC22,CC-22,CC-22-1,cano,19/02/2011,2,41,17.2,45.86,nao,1136.2,nao
P_nattereri,13/09/2015,cana,CC22,CC-22,CC-22-1,cano,19/02/2011,2,35,14.6,38.19,nao,630.2,nao
P_nattereri,13/09/2015,cana,CC22,CC-22,CC-22-1,cano,19/02/2011,2,37,16,43.87,nao,918.8,nao
P_nattereri,13/09/2015,cana,CC22,CC-22,CC-22-1,cano,19/02/2011,2,40,16,43.53,nao,1001.8,nao
P_nattereri,13/09/2015,cana,CC22,CC-22,CC-22-1,cano,19/02/2011,2,38,14.6,39.11,nao,673.8,nao
P_nattereri,13/09/2015,cana,CC22,CC-22,CC-22-1,cano,19/02/2011,2,42,15.4,40.85,nao,863.4,nao
P_nattereri,13/09/2015,cana,CC22,CC-22,CC-22-1,cano,19/02/2011,2,39,15.8,40.35,nao,888.1,nao
P_nattereri,13/09/2015,cana,CC22,CC-22,CC-22-1,cano,19/02/2011,2,40,17.6,45.23,nao,1103.4,nao
P_nattereri,13/09/2015,cana,CC22,CC-22,CC-22-1,cano,19/02/2011,2,41,15.8,40.92,nao,880,nao
P_nattereri,14/09/2015,cana,AMC02,AMC-2,AMC-2-1,cano,20/02/2011,2,38,14.6,33.64,nao,745.6,nao
P_nattereri,14/09/2015,cana,AMC02,AMC-2,AMC-2-1,cano,20/02/2011,2,41,12.8,30.64,nao,461.8,nao
P_nattereri,14/09/2015,cana,AMC02,AMC-2,AMC-2-1,cano,20/02/2011,2,43,12.8,26.2,nao,358.3,nao
P_nattereri,14/09/2015,cana,AMC02,AMC-2,AMC-2-1,cano,20/02/2011,2,35,13.4,31.47,nao,455.7,nao
P_nattereri,14/09/2015,cana,AMC02,AMC-2,AMC-2-1,cano,20/02/2011,2,43,12.2,23.29,nao,313.4,nao
P_nattereri,14/09/2015,cana,AMC02,AMC-2,AMC-2-1,cano,20/02/2011,2,32,12,29.44,nao,350.7,nao
P_nattereri,14/09/2015,cana,AMC02,AMC-2,AMC-2-1,cano,20/02/2011,2,34,12.8,30.68,nao,457.7,nao
P_nattereri,14/09/2015,cana,AMC02,AMC-2,AMC-2-1,cano,20/02/2011,2,40,14.6,36.84,nao,702.4,nao
P_nattereri,14/09/2015,cana,AMC02,AMC-2,AMC-2-1,cano,20/02/2011,2,36,13.8,32.11,nao,570.8,nao
P_nattereri,14/09/2015,cana,AMC02,AMC-2,AMC-2-1,cano,20/02/2011,2,40,14.6,34.4,nao,699.9,nao
P_nattereri,14/09/2015,cana,AMC02,AMC-2,AMC-2-1,cano,20/02/2011,2,35,12.8,31.12,nao,470.8,nao
P_nattereri,14/09/2015,cana,AMC02,AMC-2,AMC-2-1,cano,20/02/2011,2,38,14.4,37.77,nao,714.4,nao
P_nattereri,14/09/2015,cana,AMC02,AMC-2,AMC-2-1,cano,20/02/2011,2,42,13,33.07,nao,486.3,nao
P_nattereri,14/09/2015,cana,AMC02,AMC-2,AMC-2-1,cano,20/02/2011,2,33,13.8,33.09,nao,502.7,nao
P_nattereri,14/09/2015,cana,AMC02,AMC-2,AMC-2-1,cano,20/02/2011,2,35,13.4,29.87,nao,495.3,nao
P_nattereri,14/09/2015,cana,AMC02,AMC-2,AMC-2-1,cano,20/02/2011,2,37,13.8,32.37,nao,636,nao
P_nattereri,14/09/2015,cana,AMC02,AMC-2,AMC-2-1,cano,20/02/2011,2,43,13,28.76,nao,441.7,nao
P_nattereri,14/09/2015,cana,AMC02,AMC-2,AMC-2-1,cano,20/02/2011,2,34,13.2,29.36,nao,407.7,nao
P_nattereri,14/09/2015,cana,AMC02,AMC-2,AMC-2-1,cano,20/02/2011,2,36,13,33.44,nao,459.2,nao
P_nattereri,14/09/2015,cana,AMC02,AMC-2,AMC-2-1,cano,20/02/2011,2,35,13.4,32.82,nao,518.8,nao
P_nattereri,14/09/2015,cana,AMC02,AMC-2,AMC-2-1,cano,20/02/2011,2,33,12,29.48,nao,366.2,nao
P_nattereri,14/09/2015,cana,AMC02,AMC-2,AMC-2-1,cano,20/02/2011,2,39,14.6,37.69,nao,839.1,nao
P_nattereri,14/09/2015,cana,AMC02,AMC-2,AMC-2-1,cano,20/02/2011,2,,12.4,31.82,nao,345.4,sim
P_nattereri,14/09/2015,cana,AMC02,AMC-2,AMC-2-1,cano,20/02/2011,2,34,12.4,28.54,nao,383.7,nao
P_nattereri,14/09/2015,cana,AMC02,AMC-2,AMC-2-1,cano,20/02/2011,2,34,13.2,31.02,nao,471.2,nao
P_nattereri,14/09/2015,cana,AMC02,AMC-2,AMC-2-1,cano,20/02/2011,2,44,12.6,26.22,nao,308.2,nao
P_nattereri,14/09/2015,cana,AMC02,AMC-2,AMC-2-1,cano,20/02/2011,2,40,14.8,35.79,nao,697.3,nao
P_nattereri,14/09/2015,cana,AMC02,AMC-2,AMC-2-1,cano,20/02/2011,2,37,15,35.94,nao,680.5,nao
P_nattereri,14/09/2015,cana,AMC02,AMC-2,AMC-2-1,cano,20/02/2011,2,43,12.6,20,nao,312.2,nao
P_nattereri,14/09/2015,cana,AMC02,AMC-2,AMC-2-1,cano,20/02/2011,2,26,6.6,14.23,nao,50.4,nao
P_nattereri,14/09/2015,cana,AMC02,AMC-2,AMC-2-1,cano,20/02/2011,2,26,6.6,15.23,nao,48.2,nao
P_nattereri,14/09/2015,cana,AMC02,AMC-2,AMC-2-1,cano,20/02/2011,2,26,7.4,17.41,nao,74.2,nao
P_nattereri,14/09/2015,cana,AMC02,AMC-2,AMC-2-1,cano,20/02/2011,2,25,5.8,13.38,nao,33.2,nao
P_nattereri,14/09/2015,cana,AMC02,AMC-2,AMC-2-1,cano,20/02/2011,2,25,5.6,12.07,nao,30.7,nao
P_nattereri,14/09/2015,cana,AMC02,AMC-2,AMC-2-1,cano,20/02/2011,2,26,6.6,14.39,nao,46.7,nao
P_nattereri,14/09/2015,cana,AMC02,AMC-2,AMC-2-1,cano,20/02/2011,2,26,6.6,14.85,nao,48.9,nao
P_nattereri,14/09/2015,cana,AMC02,AMC-2,AMC-2-1,cano,20/02/2011,2,25,6.6,14.59,nao,50.2,nao
P_nattereri,14/09/2015,cana,AMC02,AMC-2,AMC-2-1,cano,20/02/2011,2,25,5.6,11.38,nao,26.4,nao
P_nattereri,14/09/2015,cana,AMC02,AMC-2,AMC-2-1,cano,20/02/2011,2,25,5,11.39,nao,19.7,nao
P_nattereri,14/09/2015,cana,AMC02,AMC-2,AMC-2-1,cano,20/02/2011,2,25,3.8,10.46,nao,14.8,nao
P_nattereri,14/09/2015,cana,AMC02,AMC-2,AMC-2-1,cano,20/02/2011,2,37,14.8,35.12,nao,662.6,nao
P_nattereri,14/09/2015,cana,CC23,CC-23,CC-23-1-B,cano,13/12/2010,1,25,3.6,8.21,nao,5.5,nao
P_nattereri,8/9/2015,cana,CC39,CC-39,CC-39-1-B,cano,13/12/2010,1,28,7,16.98,sim,52.2,nao
P_nattereri,8/9/2015,cana,CC39,CC-39,CC-39-1-B,cano,13/12/2010,1,26,6,13.95,sim,29.9,nao
P_nattereri,8/9/2015,cana,CC39,CC-39,CC-39-1-B,cano,13/12/2010,1,26,6,12.59,sim,32.8,nao
P_nattereri,8/9/2015,cana,CC39,CC-39,CC-39-1-B,cano,13/12/2010,1,25,5.4,7.69,sim,27.5,nao
P_nattereri,8/9/2015,cana,CC39,CC-39,CC-39-1-B,cano,13/12/2010,1,26,6.6,14.43,sim,41.1,nao
P_nattereri,8/9/2015,cana,CC39,CC-39,CC-39-1-B,cano,13/12/2010,1,26,5.2,11.57,sim,24.6,nao
P_nattereri,8/9/2015,cana,CC39,CC-39,CC-39-1-B,cano,13/12/2010,1,26,5.6,6.57,sim,30.3,sim
P_nattereri,8/9/2015,cana,CC39,CC-39,CC-39-1-B,cano,13/12/2010,1,26,5,6.71,sim,16.8,sim
P_nattereri,9/9/2015,cana,CC28,CC-28,CC-28-1-B,cano,1/12/2010,1,26,5.2,11.59,sim,19.4,nao
P_nattereri,9/9/2015,cana,CC28,CC-28,CC-28-1-B,cano,13/12/2010,1,26,5,12.85,sim,26.4,nao
P_nattereri,9/9/2015,cana,CC28,CC-28,CC-28-1-B,cano,13/12/2010,1,26,5.4,12.04,sim,27.9,nao
P_nattereri,9/9/2015,cana,CC28,CC-28,CC-28-1-B,cano,13/12/2010,1,26,6.4,13.92,sim,36.8,nao
P_nattereri,9/9/2015,cana,CC28,CC-28,CC-28-1-B,cano,13/12/2010,1,25,5.2,11.42,sim,25.4,nao
P_nattereri,9/9/2015,cana,CC28,CC-28,CC-28-1-B,cano,13/12/2010,1,26,5.4,7.58,sim,15.9,nao
P_nattereri,9/9/2015,cana,CC28,CC-28,CC-28-1-B,cano,13/12/2010,1,26,5.2,11.4,sim,18.3,nao
P_nattereri,9/9/2015,cana,CC28,CC-28,CC-28-1-B,cano,13/12/2010,1,26,5.6,11.98,sim,19.9,nao
P_nattereri,9/9/2015,cana,CC28,CC-28,CC-28-1-B,cano,13/12/2010,1,25,4.8,10.54,sim,14,nao
P_nattereri,9/9/2015,cana,CC28,CC-28,CC-28-1-B,cano,13/12/2010,1,26,6,9.21,sim,26.4,nao
P_nattereri,9/9/2015,cana,CC28,CC-28,CC-28-1-B,cano,13/12/2010,1,25,5.4,8.42,sim,28.1,nao
P_nattereri,9/9/2015,cana,CC28,CC-28,CC-28-1-B,cano,13/12/2010,1,26,6,9.19,sim,29,nao
P_nattereri,9/9/2015,cana,CC28,CC-28,CC-28-1-B,cano,13/12/2010,1,26,4.6,9.77,sim,12.4,nao
P_nattereri,9/9/2015,cana,CC28,CC-28,CC-28-1-B,cano,13/12/2010,1,26,6,13.48,sim,25.4,nao
P_nattereri,10/9/2015,cana,CC34,CC-34,CC-34-2,cano,16/12/2010,1,31,9.4,21.56,sim,148.9,nao
P_nattereri,10/9/2015,cana,CC34,CC-34,CC-34-2,cano,16/12/2010,1,31,9,16.77,sim,119,nao
P_nattereri,10/9/2015,cana,CC34,CC-34,CC-34-2,cano,16/12/2010,1,31,9.6,21.66,sim,156.7,nao
P_nattereri,10/9/2015,cana,CC34,CC-34,CC-34-2,cano,16/12/2010,1,32,10.6,13.47,sim,203.7,nao
P_nattereri,10/9/2015,cana,CC34,CC-34,CC-34-2,cano,16/12/2010,1,28,8,17.83,sim,76.6,nao
P_nattereri,10/9/2015,cana,CC34,CC-34,CC-34-2,cano,16/12/2010,1,28,8,18.68,sim,79,nao
P_nattereri,10/9/2015,cana,CC34,CC-34,CC-34-2,cano,16/12/2010,1,30,8.6,17.43,sim,103,nao
P_nattereri,10/9/2015,cana,CC34,CC-34,CC-34-2,cano,16/12/2010,1,30,9.4,15.89,sim,127.3,nao
P_nattereri,10/9/2015,cana,CC34,CC-34,CC-34-2,cano,16/12/2010,1,31,9.4,19.71,sim,144.2,nao
P_nattereri,10/9/2015,cana,CC34,CC-34,CC-34-2,cano,16/12/2010,1,31,8,17.01,sim,65.8,nao
P_nattereri,10/9/2015,cana,CC34,CC-34,CC-34-2,cano,16/12/2010,1,31,8.2,19.84,sim,87.1,nao
P_nattereri,10/9/2015,cana,CC34,CC-34,CC-34-2,cano,16/12/2010,1,28,7,14.52,sim,51.8,nao
P_nattereri,11/9/2015,cana,CC38,CC-38,CC-38-1,cano,13/12/2010,1,43,12.4,26.1,sim,358.4,nao
P_nattereri,11/9/2015,cana,CC38,CC-38,CC-38-1,cano,13/12/2010,1,43,12.8,28.29,sim,365.2,nao
P_nattereri,13/09/2015,cana,CC22,CC-22,CC-22-1,cano,19/02/2011,2,37,16.4,42.75,sim,882.9,nao
P_nattereri,14/09/2015,cana,AMC02,AMC-2,AMC-2-1,cano,20/02/2011,2,26,6.8,10.3,sim,47,sim
P_nattereri,8/9/2015,pasto,AMP03,AMP-03,AMP-03-2,cano,20/02/2011,2,27,5.2,17.91,nao,29.3,nao
P_nattereri,8/9/2015,pasto,AMP03,AMP-03,AMP-03-2,cano,20/02/2011,2,41,13.6,36.16,nao,512.1,nao
P_nattereri,8/9/2015,pasto,AMP03,AMP-03,AMP-03-2,cano,20/02/2011,2,40,13,32.48,nao,511,nao
P_nattereri,8/9/2015,pasto,AMP03,AMP-03,AMP-03-2,cano,20/02/2011,2,32,10,25.82,nao,211.5,nao
P_nattereri,8/9/2015,pasto,AMP03,AMP-03,AMP-03-2,cano,20/02/2011,2,35,12,31.51,nao,346.9,nao
P_nattereri,8/9/2015,pasto,AMP03,AMP-03,AMP-03-2,cano,20/02/2011,2,40,14.4,36.89,nao,625.9,nao
P_nattereri,8/9/2015,pasto,AMP03,AMP-03,AMP-03-2,cano,20/02/2011,2,39,14.2,35,nao,579.4,nao
P_nattereri,8/9/2015,pasto,AMP03,AMP-03,AMP-03-2,cano,20/02/2011,2,34,10.6,27.4,nao,278,nao
P_nattereri,8/9/2015,pasto,AMP03,AMP-03,AMP-03-2,cano,20/02/2011,2,40,14.8,37.72,nao,722.4,nao
P_nattereri,8/9/2015,pasto,AMP03,AMP-03,AMP-03-2,cano,20/02/2011,2,39,14,36.48,nao,575.9,nao
P_nattereri,8/9/2015,pasto,AMP03,AMP-03,AMP-03-2,cano,20/02/2011,2,35,12.4,30.85,nao,374,nao
P_nattereri,8/9/2015,pasto,AMP03,AMP-03,AMP-03-2,cano,20/02/2011,2,40,13.8,36.48,nao,608.9,nao
P_nattereri,8/9/2015,pasto,AMP03,AMP-03,AMP-03-2,cano,20/02/2011,2,40,14.6,37.93,nao,668.7,nao
P_nattereri,8/9/2015,pasto,AMP03,AMP-03,AMP-03-2,cano,20/02/2011,2,40,14.6,39.31,nao,698.3,nao
P_nattereri,8/9/2015,pasto,AMP03,AMP-03,AMP-03-2,cano,20/02/2011,2,40,14.2,38.42,nao,681.2,nao
P_nattereri,8/9/2015,pasto,AMP03,AMP-03,AMP-03-2,cano,20/02/2011,2,34,12.4,33.62,nao,365.3,nao
P_nattereri,8/9/2015,pasto,AMP03,AMP-03,AMP-03-2,cano,20/02/2011,2,35,13,31.77,nao,427.2,nao
P_nattereri,8/9/2015,pasto,AMP03,AMP-03,AMP-03-2,cano,20/02/2011,2,33,12.4,31.88,nao,340.7,nao
P_nattereri,8/9/2015,pasto,AMP03,AMP-03,AMP-03-2,cano,20/02/2011,2,37,13.2,35.82,nao,536.5,nao
P_nattereri,8/9/2015,pasto,AMP03,AMP-03,AMP-03-2,cano,20/02/2011,2,37,13.6,35.36,nao,557.9,nao
P_nattereri,8/9/2015,pasto,AMP03,AMP-03,AMP-03-2,cano,20/02/2011,2,35,12.4,32.64,nao,363.6,nao
P_nattereri,8/9/2015,pasto,AMP03,AMP-03,AMP-03-2,cano,20/02/2011,2,40,14,36.7,nao,612.3,nao
P_nattereri,8/9/2015,pasto,AMP03,AMP-03,AMP-03-2,cano,20/02/2011,2,40,13.2,36.17,nao,502.1,nao
P_nattereri,8/9/2015,pasto,AMP03,AMP-03,AMP-03-2,cano,20/02/2011,2,40,13,37.21,nao,449.9,nao
P_nattereri,8/9/2015,pasto,AMP03,AMP-03,AMP-03-2,cano,20/02/2011,2,37,14.8,37.53,nao,645.5,nao
P_nattereri,8/9/2015,pasto,AMP03,AMP-03,AMP-03-2,cano,20/02/2011,2,40,14.2,37.3,nao,610.7,nao
P_nattereri,8/9/2015,pasto,AMP03,AMP-03,AMP-03-2,cano,20/02/2011,2,41,12.4,33.71,nao,511.3,nao
P_nattereri,8/9/2015,pasto,AMP03,AMP-03,AMP-03-2,cano,20/02/2011,2,27,9.6,25,nao,161.4,nao
P_nattereri,8/9/2015,pasto,AMP03,AMP-03,AMP-03-2,cano,20/02/2011,2,33,12.2,30.7,nao,341,nao
P_nattereri,8/9/2015,pasto,AMP03,AMP-03,AMP-03-2,cano,20/02/2011,2,35,13.2,34.36,nao,482.6,nao
P_nattereri,8/9/2015,pasto,AMP03,AMP-03,AMP-03-2,cano,20/02/2011,2,35,13.2,35.51,nao,431.6,nao
P_nattereri,8/9/2015,pasto,AMP03,AMP-03,AMP-03-2,cano,20/02/2011,2,36,13.4,32.1,nao,478.5,nao
P_nattereri,8/9/2015,pasto,AMP03,AMP-03,AMP-03-2,cano,20/02/2011,2,34,11,27.48,nao,267.4,nao
P_nattereri,8/9/2015,pasto,AMP03,AMP-03,AMP-03-2,cano,20/02/2011,2,38,15,37.43,nao,692.4,nao
P_nattereri,8/9/2015,pasto,AMP03,AMP-03,AMP-03-2,cano,20/02/2011,2,38,15.2,40.21,nao,772.4,nao
P_nattereri,8/9/2015,pasto,AMP03,AMP-03,AMP-03-2,cano,20/02/2011,2,34,11.6,30,nao,328.6,nao
P_nattereri,8/9/2015,pasto,AMP03,AMP-03,AMP-03-2,cano,20/02/2011,2,33,12,30.13,nao,315,nao
P_nattereri,8/9/2015,pasto,AMP03,AMP-03,AMP-03-2,cano,20/02/2011,2,31,10,25.1,nao,188.9,nao
P_nattereri,8/9/2015,pasto,AMP03,AMP-03,AMP-03-2,cano,20/02/2011,2,26,9,23.19,nao,130.2,nao
P_nattereri,8/9/2015,pasto,AMP03,AMP-03,AMP-03-2,cano,20/02/2011,2,25,7,17.8,nao,70.5,nao
P_nattereri,8/9/2015,pasto,AMP17,AMP-17,AMP-17-4,cano,15/12/2010,1,31,10,25.79,nao,202.6,nao
P_nattereri,8/9/2015,pasto,AMP17,AMP-17,AMP-17-4,cano,15/12/2010,1,31,10,24.95,nao,206.6,nao
P_nattereri,8/9/2015,pasto,AMP17,AMP-17,AMP-17-4,cano,15/12/2010,1,31,9.4,25.94,nao,168.1,nao
